zhen: 1 robot_money: 0 || boat_money: 0
zhen: 14252 robot_money: 266910 || boat_money: 202093
zhen: 14253 robot_money: 266910 || boat_money: 202093
zhen: 14254 robot_money: 266910 || boat_money: 202093
zhen: 14255 robot_money: 266910 || boat_money: 202093
zhen: 14256 robot_money: 266910 || boat_money: 202093
zhen: 14257 robot_money: 266910 || boat_money: 202093
zhen: 14258 robot_money: 266910 || boat_money: 202093
zhen: 14259 robot_money: 266910 || boat_money: 202093
zhen: 14260 robot_money: 266910 || boat_money: 202093
zhen: 14261 robot_money: 266910 || boat_money: 202093
zhen: 14262 robot_money: 266910 || boat_money: 202093
zhen: 14263 robot_money: 266910 || boat_money: 202093
zhen: 14264 robot_money: 266910 || boat_money: 202093
zhen: 14265 robot_money: 266910 || boat_money: 202093
zhen: 14266 robot_money: 266910 || boat_money: 202093
zhen: 14267 robot_money: 266910 || boat_money: 202093
zhen: 14268 robot_money: 266910 || boat_money: 202093
zhen: 14269 robot_money: 266910 || boat_money: 202093
zhen: 14270 robot_money: 266910 || boat_money: 202093
zhen: 14271 robot_money: 266910 || boat_money: 202093
zhen: 14272 robot_money: 266910 || boat_money: 202093
zhen: 14273 robot_money: 267095 || boat_money: 202093
zhen: 14274 robot_money: 267095 || boat_money: 202093
zhen: 14275 robot_money: 267095 || boat_money: 202093
zhen: 14276 robot_money: 267095 || boat_money: 202093
zhen: 14277 robot_money: 267095 || boat_money: 202093
zhen: 14278 robot_money: 267095 || boat_money: 202093
zhen: 14279 robot_money: 267095 || boat_money: 202093
zhen: 14280 robot_money: 267095 || boat_money: 202093
zhen: 14281 robot_money: 267095 || boat_money: 202093
zhen: 14282 robot_money: 267290 || boat_money: 202093
zhen: 14283 robot_money: 267290 || boat_money: 202093
zhen: 14284 robot_money: 267290 || boat_money: 202093
zhen: 14285 robot_money: 267290 || boat_money: 202093
zhen: 14286 robot_money: 267290 || boat_money: 202093
zhen: 14287 robot_money: 267290 || boat_money: 202093
zhen: 14288 robot_money: 267290 || boat_money: 202093
zhen: 14289 robot_money: 267290 || boat_money: 202093
zhen: 14290 robot_money: 267290 || boat_money: 202093
zhen: 14291 robot_money: 267290 || boat_money: 202093
zhen: 14292 robot_money: 267290 || boat_money: 202093
zhen: 14293 robot_money: 267290 || boat_money: 202093
zhen: 14294 robot_money: 267480 || boat_money: 202093
zhen: 14295 robot_money: 267480 || boat_money: 202093
zhen: 14296 robot_money: 267480 || boat_money: 202093
zhen: 14297 robot_money: 267480 || boat_money: 202093
zhen: 14298 robot_money: 267480 || boat_money: 202093
zhen: 14299 robot_money: 267480 || boat_money: 202093
zhen: 14300 robot_money: 267480 || boat_money: 202093
zhen: 14301 robot_money: 267480 || boat_money: 202093
zhen: 14302 robot_money: 267480 || boat_money: 202093
zhen: 14303 robot_money: 267480 || boat_money: 202093
zhen: 14304 robot_money: 267675 || boat_money: 202093
zhen: 14305 robot_money: 267675 || boat_money: 202093
zhen: 14306 robot_money: 267675 || boat_money: 202093
zhen: 14307 robot_money: 267675 || boat_money: 202093
zhen: 14308 robot_money: 267675 || boat_money: 202093
zhen: 14309 robot_money: 267675 || boat_money: 202093
zhen: 14310 robot_money: 267675 || boat_money: 202093
zhen: 14311 robot_money: 267675 || boat_money: 202093
zhen: 14312 robot_money: 267675 || boat_money: 202093
zhen: 14313 robot_money: 267675 || boat_money: 202093
zhen: 14314 robot_money: 267675 || boat_money: 202093
zhen: 14315 robot_money: 267675 || boat_money: 202093
zhen: 14316 robot_money: 267675 || boat_money: 202093
zhen: 14317 robot_money: 267675 || boat_money: 202093
zhen: 14318 robot_money: 267675 || boat_money: 202093
zhen: 14319 robot_money: 267675 || boat_money: 202093
zhen: 14320 robot_money: 267859 || boat_money: 202093
zhen: 14321 robot_money: 268051 || boat_money: 202093
zhen: 14322 robot_money: 268051 || boat_money: 202093
zhen: 14323 robot_money: 268235 || boat_money: 202093
zhen: 14324 robot_money: 268324 || boat_money: 202093
zhen: 14325 robot_money: 268324 || boat_money: 202093
zhen: 14326 robot_money: 268324 || boat_money: 202093
zhen: 14327 robot_money: 268324 || boat_money: 202093
zhen: 14328 robot_money: 268324 || boat_money: 202093
zhen: 14329 robot_money: 268324 || boat_money: 202093
zhen: 14330 robot_money: 268324 || boat_money: 202093
zhen: 14331 robot_money: 268324 || boat_money: 202093
zhen: 14332 robot_money: 268324 || boat_money: 202093
zhen: 14333 robot_money: 268324 || boat_money: 202093
zhen: 14334 robot_money: 268324 || boat_money: 202093
zhen: 14335 robot_money: 268524 || boat_money: 202093
zhen: 14336 robot_money: 268524 || boat_money: 202093
zhen: 14337 robot_money: 268524 || boat_money: 202093
zhen: 14338 robot_money: 268524 || boat_money: 202093
zhen: 14339 robot_money: 268524 || boat_money: 202093
zhen: 14340 robot_money: 268524 || boat_money: 202093
zhen: 14341 robot_money: 268524 || boat_money: 202093
zhen: 14342 robot_money: 268524 || boat_money: 202093
zhen: 14343 robot_money: 268717 || boat_money: 202093
zhen: 14344 robot_money: 268717 || boat_money: 202093
zhen: 14345 robot_money: 268717 || boat_money: 202093
zhen: 14346 robot_money: 268717 || boat_money: 202093
zhen: 14347 robot_money: 268717 || boat_money: 202093
zhen: 14348 robot_money: 268717 || boat_money: 202093
zhen: 14349 robot_money: 268717 || boat_money: 202093
zhen: 14350 robot_money: 268717 || boat_money: 202093
zhen: 14351 robot_money: 268717 || boat_money: 202093
zhen: 14352 robot_money: 268717 || boat_money: 202093
zhen: 14353 robot_money: 268908 || boat_money: 202093
zhen: 14354 robot_money: 268908 || boat_money: 202093
zhen: 14355 robot_money: 268908 || boat_money: 202093
zhen: 14356 robot_money: 268908 || boat_money: 202093
zhen: 14357 robot_money: 268908 || boat_money: 202093
zhen: 14358 robot_money: 268908 || boat_money: 202093
zhen: 14359 robot_money: 268908 || boat_money: 202093
zhen: 14360 robot_money: 268908 || boat_money: 202093
zhen: 14361 robot_money: 268908 || boat_money: 202093
zhen: 14362 robot_money: 268908 || boat_money: 202093
zhen: 14363 robot_money: 268908 || boat_money: 202093
zhen: 14364 robot_money: 268908 || boat_money: 202093
zhen: 14365 robot_money: 268908 || boat_money: 202093
zhen: 14366 robot_money: 268908 || boat_money: 202093
zhen: 14367 robot_money: 268908 || boat_money: 202093
zhen: 14368 robot_money: 268908 || boat_money: 202093
zhen: 14369 robot_money: 268908 || boat_money: 202093
zhen: 14370 robot_money: 268908 || boat_money: 202093
zhen: 14371 robot_money: 269107 || boat_money: 202093
zhen: 14372 robot_money: 269107 || boat_money: 202093
zhen: 14373 robot_money: 269107 || boat_money: 202093
zhen: 14374 robot_money: 269287 || boat_money: 202093
zhen: 14375 robot_money: 269287 || boat_money: 202093
zhen: 14376 robot_money: 269287 || boat_money: 202093
zhen: 14377 robot_money: 269287 || boat_money: 202093
zhen: 14378 robot_money: 269287 || boat_money: 202093
zhen: 14379 robot_money: 269287 || boat_money: 202093
zhen: 14380 robot_money: 269287 || boat_money: 202093
zhen: 14381 robot_money: 269287 || boat_money: 202093
zhen: 14382 robot_money: 269287 || boat_money: 214941
zhen: 14383 robot_money: 269287 || boat_money: 214941
zhen: 14384 robot_money: 269287 || boat_money: 214941
zhen: 14385 robot_money: 269287 || boat_money: 214941
zhen: 14386 robot_money: 269287 || boat_money: 214941
zhen: 14387 robot_money: 269287 || boat_money: 214941
zhen: 14388 robot_money: 269287 || boat_money: 214941
zhen: 14389 robot_money: 269287 || boat_money: 214941
zhen: 14390 robot_money: 269287 || boat_money: 214941
zhen: 14391 robot_money: 269287 || boat_money: 214941
zhen: 14392 robot_money: 269287 || boat_money: 214941
zhen: 14393 robot_money: 269287 || boat_money: 214941
zhen: 14394 robot_money: 269473 || boat_money: 214941
zhen: 14395 robot_money: 269473 || boat_money: 214941
zhen: 14396 robot_money: 269473 || boat_money: 214941
zhen: 14397 robot_money: 269660 || boat_money: 214941
zhen: 14398 robot_money: 269660 || boat_money: 214941
zhen: 14399 robot_money: 269660 || boat_money: 214941
zhen: 14400 robot_money: 269853 || boat_money: 214941
zhen: 14401 robot_money: 269853 || boat_money: 214941
zhen: 14402 robot_money: 269853 || boat_money: 214941
zhen: 14403 robot_money: 269853 || boat_money: 214941
zhen: 14404 robot_money: 269853 || boat_money: 214941
zhen: 14405 robot_money: 269853 || boat_money: 214941
zhen: 14406 robot_money: 269853 || boat_money: 214941
zhen: 14407 robot_money: 269853 || boat_money: 214941
zhen: 14408 robot_money: 269853 || boat_money: 214941
zhen: 14409 robot_money: 269853 || boat_money: 214941
zhen: 14410 robot_money: 269853 || boat_money: 214941
zhen: 14411 robot_money: 269853 || boat_money: 214941
zhen: 14412 robot_money: 269853 || boat_money: 214941
zhen: 14413 robot_money: 270047 || boat_money: 214941
zhen: 14414 robot_money: 270047 || boat_money: 214941
zhen: 14415 robot_money: 270047 || boat_money: 214941
zhen: 14416 robot_money: 270047 || boat_money: 214941
zhen: 14417 robot_money: 270229 || boat_money: 214941
zhen: 14418 robot_money: 270229 || boat_money: 214941
zhen: 14419 robot_money: 270229 || boat_money: 214941
zhen: 14420 robot_money: 270229 || boat_money: 214941
zhen: 14421 robot_money: 270429 || boat_money: 214941
zhen: 14422 robot_money: 270429 || boat_money: 214941
zhen: 14423 robot_money: 270429 || boat_money: 214941
zhen: 14424 robot_money: 270429 || boat_money: 214941
zhen: 14425 robot_money: 270429 || boat_money: 214941
zhen: 14426 robot_money: 270429 || boat_money: 214941
zhen: 14427 robot_money: 270429 || boat_money: 214941
zhen: 14428 robot_money: 270429 || boat_money: 214941
zhen: 14429 robot_money: 270429 || boat_money: 214941
zhen: 14430 robot_money: 270429 || boat_money: 214941
zhen: 14431 robot_money: 270429 || boat_money: 214941
zhen: 14432 robot_money: 270429 || boat_money: 214941
zhen: 14433 robot_money: 270429 || boat_money: 214941
zhen: 14434 robot_money: 270429 || boat_money: 214941
zhen: 14435 robot_money: 270429 || boat_money: 214941
zhen: 14436 robot_money: 270429 || boat_money: 214941
zhen: 14437 robot_money: 270429 || boat_money: 214941
zhen: 14438 robot_money: 270429 || boat_money: 214941
zhen: 14439 robot_money: 270429 || boat_money: 214941
zhen: 14440 robot_money: 270429 || boat_money: 214941
zhen: 14441 robot_money: 270429 || boat_money: 214941
zhen: 14442 robot_money: 270429 || boat_money: 214941
zhen: 14443 robot_money: 270429 || boat_money: 214941
zhen: 14444 robot_money: 270429 || boat_money: 214941
zhen: 14445 robot_money: 270429 || boat_money: 214941
zhen: 14446 robot_money: 270429 || boat_money: 214941
zhen: 14447 robot_money: 270429 || boat_money: 214941
zhen: 14448 robot_money: 270429 || boat_money: 214941
zhen: 14449 robot_money: 270429 || boat_money: 214941
zhen: 14450 robot_money: 270429 || boat_money: 214941
zhen: 14451 robot_money: 270613 || boat_money: 214941
zhen: 14452 robot_money: 270613 || boat_money: 214941
zhen: 14453 robot_money: 270613 || boat_money: 214941
zhen: 14454 robot_money: 270613 || boat_money: 214941
zhen: 14455 robot_money: 270613 || boat_money: 214941
zhen: 14456 robot_money: 270613 || boat_money: 214941
zhen: 14457 robot_money: 270613 || boat_money: 214941
zhen: 14458 robot_money: 270613 || boat_money: 214941
zhen: 14459 robot_money: 270613 || boat_money: 214941
zhen: 14460 robot_money: 270613 || boat_money: 214941
zhen: 14461 robot_money: 270613 || boat_money: 214941
zhen: 14462 robot_money: 270613 || boat_money: 214941
zhen: 14463 robot_money: 270613 || boat_money: 214941
zhen: 14464 robot_money: 270613 || boat_money: 214941
zhen: 14465 robot_money: 270613 || boat_money: 214941
zhen: 14466 robot_money: 270613 || boat_money: 214941
zhen: 14467 robot_money: 270613 || boat_money: 214941
zhen: 14468 robot_money: 270613 || boat_money: 214941
zhen: 14469 robot_money: 270613 || boat_money: 214941
zhen: 14470 robot_money: 270613 || boat_money: 214941
zhen: 14471 robot_money: 270613 || boat_money: 214941
zhen: 14472 robot_money: 270613 || boat_money: 214941
zhen: 14473 robot_money: 270793 || boat_money: 214941
zhen: 14474 robot_money: 270793 || boat_money: 214941
zhen: 14475 robot_money: 270793 || boat_money: 214941
zhen: 14476 robot_money: 270793 || boat_money: 214941
zhen: 14477 robot_money: 270793 || boat_money: 214941
zhen: 14478 robot_money: 270793 || boat_money: 214941
zhen: 14479 robot_money: 270793 || boat_money: 214941
zhen: 14480 robot_money: 270793 || boat_money: 214941
zhen: 14481 robot_money: 270793 || boat_money: 214941
zhen: 14482 robot_money: 270793 || boat_money: 214941
zhen: 14483 robot_money: 270793 || boat_money: 214941
zhen: 14484 robot_money: 270793 || boat_money: 214941
zhen: 14485 robot_money: 270793 || boat_money: 214941
zhen: 14486 robot_money: 270793 || boat_money: 214941
zhen: 14487 robot_money: 270993 || boat_money: 214941
zhen: 14488 robot_money: 270993 || boat_money: 214941
zhen: 14489 robot_money: 270993 || boat_money: 214941
zhen: 14490 robot_money: 270993 || boat_money: 214941
zhen: 14491 robot_money: 270993 || boat_money: 214941
zhen: 14492 robot_money: 271184 || boat_money: 214941
zhen: 14493 robot_money: 271184 || boat_money: 214941
zhen: 14494 robot_money: 271184 || boat_money: 214941
zhen: 14495 robot_money: 271184 || boat_money: 214941
zhen: 14496 robot_money: 271381 || boat_money: 214941
zhen: 14497 robot_money: 271381 || boat_money: 214941
zhen: 14498 robot_money: 271381 || boat_money: 214941
zhen: 14499 robot_money: 271440 || boat_money: 214941
zhen: 14500 robot_money: 271440 || boat_money: 214941
zhen: 14501 robot_money: 271440 || boat_money: 214941
zhen: 14502 robot_money: 271625 || boat_money: 214941
zhen: 14503 robot_money: 271625 || boat_money: 214941
zhen: 14504 robot_money: 271625 || boat_money: 214941
zhen: 14505 robot_money: 271625 || boat_money: 214941
zhen: 14506 robot_money: 271625 || boat_money: 214941
zhen: 14507 robot_money: 271625 || boat_money: 214941
zhen: 14508 robot_money: 271625 || boat_money: 214941
zhen: 14509 robot_money: 271625 || boat_money: 214941
zhen: 14510 robot_money: 271625 || boat_money: 214941
zhen: 14511 robot_money: 271625 || boat_money: 214941
zhen: 14512 robot_money: 271625 || boat_money: 214941
zhen: 14513 robot_money: 271625 || boat_money: 214941
zhen: 14514 robot_money: 271625 || boat_money: 214941
zhen: 14515 robot_money: 271625 || boat_money: 214941
zhen: 14516 robot_money: 271625 || boat_money: 214941
zhen: 14517 robot_money: 271625 || boat_money: 214941
zhen: 14518 robot_money: 271625 || boat_money: 214941
zhen: 14519 robot_money: 271625 || boat_money: 214941
zhen: 14520 robot_money: 271625 || boat_money: 214941
zhen: 14521 robot_money: 271625 || boat_money: 214941
zhen: 14522 robot_money: 271625 || boat_money: 214941
zhen: 14523 robot_money: 271625 || boat_money: 214941
zhen: 14524 robot_money: 271625 || boat_money: 214941
zhen: 14525 robot_money: 271625 || boat_money: 214941
zhen: 14526 robot_money: 271625 || boat_money: 214941
zhen: 14527 robot_money: 271625 || boat_money: 214941
zhen: 14528 robot_money: 271625 || boat_money: 214941
zhen: 14529 robot_money: 271625 || boat_money: 214941
zhen: 14530 robot_money: 271625 || boat_money: 214941
zhen: 14531 robot_money: 271815 || boat_money: 214941
zhen: 14532 robot_money: 271815 || boat_money: 214941
zhen: 14533 robot_money: 271815 || boat_money: 214941
zhen: 14534 robot_money: 272001 || boat_money: 214941
zhen: 14535 robot_money: 272001 || boat_money: 214941
zhen: 14536 robot_money: 272001 || boat_money: 214941
zhen: 14537 robot_money: 272001 || boat_money: 214941
zhen: 14538 robot_money: 272182 || boat_money: 214941
zhen: 14539 robot_money: 272182 || boat_money: 214941
zhen: 14540 robot_money: 272182 || boat_money: 214941
zhen: 14541 robot_money: 272379 || boat_money: 214941
zhen: 14542 robot_money: 272560 || boat_money: 214941
zhen: 14543 robot_money: 272560 || boat_money: 214941
zhen: 14544 robot_money: 272560 || boat_money: 214941
zhen: 14545 robot_money: 272741 || boat_money: 214941
zhen: 14546 robot_money: 272741 || boat_money: 214941
zhen: 14547 robot_money: 272741 || boat_money: 214941
zhen: 14548 robot_money: 272741 || boat_money: 214941
zhen: 14549 robot_money: 272741 || boat_money: 214941
zhen: 14550 robot_money: 272741 || boat_money: 214941
zhen: 14551 robot_money: 272741 || boat_money: 214941
zhen: 14552 robot_money: 272741 || boat_money: 214941
zhen: 14553 robot_money: 272741 || boat_money: 214941
zhen: 14554 robot_money: 272741 || boat_money: 214941
zhen: 14555 robot_money: 272741 || boat_money: 214941
zhen: 14556 robot_money: 272741 || boat_money: 214941
zhen: 14557 robot_money: 272741 || boat_money: 214941
zhen: 14558 robot_money: 272741 || boat_money: 214941
zhen: 14559 robot_money: 272741 || boat_money: 214941
zhen: 14560 robot_money: 272741 || boat_money: 214941
zhen: 14561 robot_money: 272741 || boat_money: 214941
zhen: 14562 robot_money: 272741 || boat_money: 214941
zhen: 14563 robot_money: 272741 || boat_money: 214941
zhen: 14564 robot_money: 272941 || boat_money: 214941
zhen: 14565 robot_money: 272941 || boat_money: 214941
zhen: 14566 robot_money: 272941 || boat_money: 214941
zhen: 14567 robot_money: 272941 || boat_money: 214941
zhen: 14568 robot_money: 272941 || boat_money: 214941
